,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
1330,0.3888,0.31064,34.27982802070654,4.793496355385214,76.14256748271009,0.8999999999999999,1.3196871235042846,0.13209677900646477,-0.0,82.87052934422151,28.9925923553429,189.83090539848337,-0.0,4.199999999999999,9.0,44.90743493722857,105.14938430752406,-0.0,65.07588477622254,22.56063953158149,20.77589025029783,36.0,165.072,14.377754179220284,-0.0,4.536059742023142,13.065312589498577,-0.0,10.313250988186223,11.223389944060031,11.60604348779817
1331,0.43320000000000003,0.28864000000000006,34.27982802070654,4.493902833173639,81.3862450138006,0.8999999999999999,1.4403664769810776,0.12290743841254596,-0.0,82.87052934422151,26.82997474375555,203.18452770927325,-0.0,4.199999999999999,9.0,41.74088503780861,112.40106598390503,-0.0,65.07588477622254,20.589321514258835,22.085295098005673,36.0,175.788,12.990723776048442,-0.0,4.875144602851388,13.065312589498577,-0.0,11.095228530924233,11.315134276027822,11.60604348779817
1332,0.44699999999999995,0.28336,34.27982802070654,4.493902833173639,83.02489424226638,0.8999999999999999,1.4773488594981592,0.12210337048599001,-0.0,82.87052934422151,26.762392943393447,204.75554209877794,-0.0,4.5,9.0,41.54897292269225,112.54609961743266,-0.0,65.07588477622254,20.20600967755721,22.434469724061103,36.0,175.788,12.212633549878877,-0.0,4.8495532926002,13.065312589498577,-0.0,11.168999997220272,11.269262110043927,11.60604348779817
1333,0.4284,0.29392,34.27982802070654,4.676264107563293,79.09213609394851,0.8999999999999999,1.4131163003895437,0.12566424076302177,-0.0,82.87052934422151,27.100301945203967,192.18742698274042,-0.0,3.4000000000000004,9.0,42.41257744071588,105.72951884163454,-0.0,65.07588477622254,21.191668686218534,21.18326064736249,36.0,164.844,11.97582348104466,-0.0,4.612833672776707,13.065312589498577,-0.0,10.53456538707434,10.764668284221065,11.60604348779817
1334,0.3732,0.30272000000000004,34.27982802070654,4.8195479660123075,68.60478103176749,0.8999999999999999,1.2320972701743542,0.12727237489313215,-0.0,82.87052934422151,26.627229342669235,166.52752528749716,-0.0,3.0999999999999996,9.0,44.523610706995846,91.66125638945546,-0.0,65.07588477622254,23.601057374057334,18.477157295432942,36.0,142.272,12.449443618713092,-0.0,4.030631364562171,13.065312589498577,-0.0,9.162416113968018,9.831934242548499,11.60604348779817
1335,0.28800000000000003,0.31416000000000005,34.27982802070654,4.9498060191477755,52.43677531090509,0.8999999999999999,0.9479168571483578,0.12922511017855273,-0.0,82.87052934422151,26.22173854049661,126.99032981829578,-0.0,2.8000000000000007,9.0,47.40229243374127,70.3413122608954,-0.0,65.07588477622254,26.72231090148487,14.199768126253979,36.0,106.70400000000001,13.734983992384553,-0.0,3.102946367956592,13.065312589498577,-0.0,6.9640264183460605,8.731002258934982,11.60604348779817
1336,0.1674,0.32736,34.27982802070654,5.1191414882238835,30.5881189313613,0.8999999999999999,0.5508428553860067,0.13301571341045695,-0.0,82.87052934422151,26.559647542307133,74.36134776988867,-0.0,2.6999999999999993,9.0,61.58952966840593,41.33458555537153,-0.0,65.07588477622254,29.076940755509153,8.263799483311741,36.0,59.279999999999994,15.22350442505677,-0.0,1.8233808553971729,13.065312589498577,-0.0,4.131202112578172,7.584198109337567,11.60604348779817
1337,0.038400000000000004,0.34232,34.27982802070654,5.197296320105164,6.773083477658574,0.8999999999999999,0.32116279554307814,0.29883720445692197,-0.0,82.87052934422151,62.64493226024066,40.58453839553783,-0.0,3.0999999999999996,9.0,50.28097416048669,8.992085278712402,-0.0,65.07588477622254,30.281635099428552,1.7749710157817473,36.0,10.26,16.509044798728233,-0.0,0.39666530889342,13.065312589498577,-0.0,0.8852575955524654,6.636173345670372,11.60604348779817
1338,-0.0,0.36344000000000004,34.27982802070654,5.223347930732257,-0.0,0.8999999999999999,-0.0,0.13657658282598795,-0.0,82.87052934422151,25.34317513578925,-0.0,-0.0,5.0,9.0,125.70243540121675,-0.0,-0.0,65.07588477622254,30.555429268501143,-0.0,36.0,-0.0,17.32096503473126,-0.0,-0.0,13.065312589498577,-0.0,-0.0,5.810474357960233,11.60604348779817
1339,-0.0,0.39952000000000004,34.27982802070654,5.444786621062553,-0.0,0.8999999999999999,-0.0,0.1440429228123601,-0.0,82.87052934422151,25.81624773832398,-0.0,-0.0,6.0,9.0,125.4625452573213,-0.0,-0.0,65.07588477622254,30.281635099428552,-0.0,36.0,-0.0,17.82841518223315,-0.0,-0.0,13.065312589498577,-0.0,-0.0,5.351752698121268,11.60604348779817
1340,-0.0,0.44880000000000003,34.27982802070654,6.004896249545065,-0.0,0.8999999999999999,-0.0,0.1596648025112227,-0.0,82.87052934422151,28.316774351721854,-0.0,-0.0,5.800000000000001,9.0,49.70523781513761,-0.0,-0.0,65.07588477622254,58.98613012155631,-0.0,36.0,-0.0,18.200545290401205,-0.0,-0.0,13.065312589498577,-0.0,-0.0,5.336461976126635,11.60604348779817
1341,-0.0,0.4804800000000001,34.27982802070654,6.565005878027576,-0.0,0.8999999999999999,-0.0,0.171610946317118,-0.0,82.87052934422151,30.00631936077447,-0.0,-0.0,5.0,9.0,122.82484673829984,-0.0,-0.0,65.07588477622254,58.87670570497888,-0.0,36.0,-0.0,45.501363226003015,-0.0,-0.0,13.065312589498577,-0.0,-0.0,5.688148582003175,11.60604348779817
1342,-0.0,0.49016000000000004,34.27982802070654,6.799470373671419,-0.0,0.8999999999999999,-0.0,0.17586101632026796,-0.0,82.87052934422151,30.546973763671303,-0.0,-0.0,3.9000000000000004,9.0,122.42411522377746,-0.0,-0.0,65.07588477622254,56.97670570497888,-0.0,36.0,-0.0,45.585938250586665,-0.0,-0.0,13.065312589498577,-0.0,-0.0,15.634763239511416,11.60604348779817
1343,-0.0,0.50072,34.27982802070654,6.916702621493339,-0.0,0.8999999999999999,-0.0,0.18057055395616436,-0.0,82.87052934422151,79.74652442728349,-0.0,-0.0,2.9000000000000004,9.0,106.22411522377747,-0.0,-0.0,65.07588477622254,52.676705704978886,-0.0,36.0,-0.0,46.17796342267221,-0.0,-0.0,13.065312589498577,-0.0,-0.0,13.538485112579112,11.60604348779817
1344,-0.0,0.5121600000000001,34.27982802070654,7.2162961437049145,-0.0,0.8999999999999999,-0.0,0.20390595689171398,-0.0,82.87052934422151,84.98411395534661,-0.0,-0.0,2.0,9.0,91.82411522377747,-0.0,-0.0,65.07588477622254,48.37670570497888,-0.0,36.0,-0.0,47.0237136685087,-0.0,-0.0,13.065312589498577,-0.0,-0.0,11.493956512201832,11.60604348779817
1345,-0.0,0.51656,34.27982802070654,7.463786444662303,-0.0,0.8999999999999999,-0.0,0.4500000000000002,-0.0,82.87052934422151,82.72947065577848,-0.0,-0.0,1.5,9.0,83.52411522377746,-0.0,-0.0,65.07588477622254,46.576705704978885,-0.0,36.0,-0.0,48.54606411101437,-0.0,-0.0,13.065312589498577,-0.0,-0.0,9.59395651220183,11.60604348779817
1346,-0.0,1.287,34.27982802070654,19.310756377333096,-0.0,0.8999999999999999,-0.0,0.42000000000000015,-0.0,82.87052934422151,76.4294706557785,-0.0,-0.0,1.1999999999999993,9.0,80.22411522377747,-0.0,-0.0,65.07588477622254,45.97670570497888,-0.0,36.0,-0.0,50.06841455352004,-0.0,-0.0,13.065312589498577,-0.0,-0.0,9.493956512201832,11.60604348779817
1347,-0.0,1.2914,34.27982802070654,19.92948212972657,-0.0,0.8999999999999999,-0.0,0.40000000000000013,-0.0,82.87052934422151,75.22947065577848,-0.0,-0.0,0.9000000000000004,9.0,78.72411522377747,-0.0,-0.0,65.07588477622254,45.37670570497888,-0.0,36.0,-0.0,50.32213962727099,-0.0,-0.0,13.065312589498577,-0.0,-0.0,9.193956512201831,11.60604348779817
1348,-0.0,1.3156,34.27982802070654,12.201559731585029,-0.0,0.8999999999999999,-0.0,0.43000000000000016,-0.0,82.87052934422151,103.90701805673592,-0.0,-0.0,1.5999999999999996,9.0,83.72411522377747,-0.0,-0.0,65.07588477622254,46.676705704978886,-0.0,36.0,-0.0,49.4763893814345,-0.0,-0.0,13.065312589498577,-0.0,-0.0,23.73884589666648,11.60604348779817
1349,-0.0,1.342,34.27982802070654,20.092304696145906,-0.0,0.8999999999999999,-0.0,0.5367149576082557,-0.0,82.87052934422151,108.46878958117799,-0.0,-0.0,3.1999999999999993,9.0,108.83141082683285,-0.0,-0.0,65.07588477622254,53.176705704978886,-0.0,36.0,-0.0,48.63063913559802,-0.0,-0.0,13.065312589498577,-0.0,-0.0,24.54160880138467,11.60604348779817
1350,0.0225,1.3288,34.27982802070654,19.6038369968879,6.008380504374541,0.8999999999999999,0.09245595629270431,0.5298229517320662,-0.0,82.87052934422151,107.9619260784622,16.36473322400719,-0.0,4.6,9.0,115.62704935760776,9.78977026311431,-0.0,65.07588477622254,57.73286702534494,0.8438386796339453,36.0,30.78,48.038613963512475,-0.0,0.5438153428377533,13.065312589498577,-0.0,0.9590290618485041,25.30614490111628,11.60604348779817
1351,0.135,0.5104000000000001,34.27982802070654,18.301256465533225,27.98351551376023,0.8999999999999999,0.7804764298843145,0.19952357011568542,-0.0,82.87052934422151,40.211171215452275,107.6182994403262,-0.0,5.6,9.0,107.15114407773169,34.37297114604579,-0.0,65.07588477622254,54.66780049689808,6.808905208080801,36.0,62.016,34.9849443667581,-0.0,1.6570373387644481,13.065312589498577,-0.0,8.668147289784557,25.91777378090157,11.60604348779817
1352,0.2634,0.48752,34.27982802070654,6.760392957730778,49.5964499815644,0.8999999999999999,0.8564341214482083,0.185394958069497,-0.0,82.87052934422151,36.56175399589862,116.36771665987989,-0.0,6.1,9.0,90.15965280690114,62.364462416876336,-0.0,65.07588477622254,23.601057374057334,21.458778441530995,36.0,106.02,18.099055260900826,-0.0,2.9557963340122586,13.065312589498577,-0.0,9.49626555585194,10.397690956349892,11.60604348779817
1353,0.3618,0.46552000000000004,34.27982802070654,6.30448977175664,66.74764523950627,0.8999999999999999,2.4753624077173764,0.4324733687308898,-0.0,82.87052934422151,33.317827578517594,155.53042456096432,-0.0,6.6,9.1,75.15890147367823,87.16521375009926,-0.0,65.07588477622254,20.917874517145943,17.953395356349805,36.0,144.552,17.050324956063584,-0.0,3.9858465716225915,13.065312589498577,-0.0,10.910335663776793,10.183620848425042,11.60604348779817
1354,0.4296,0.43736,34.27982802070654,5.965818833604424,78.32743312066447,0.8999999999999999,1.3780803590575716,0.16276620515550796,-0.0,82.87052934422151,31.222791767292353,179.881147598287,-0.0,6.6,9.0,33.29675197268871,126.32736325108876,-0.0,65.07588477622254,18.78227999837973,20.863183906811685,36.0,166.44,15.697124562725202,-0.0,4.638424983027895,13.065312589498577,-0.0,11.270277937685536,9.923678574516293,11.60604348779817
1355,0.4674,0.40568000000000004,34.27982802070654,5.705302727333488,83.35262408795955,0.8999999999999999,1.4870810654237072,0.15598906661825546,-0.0,82.87052934422151,31.020046366206042,194.80578429858156,-0.0,6.6,9.6,58.60915914628387,107.61495607749359,-0.0,65.07588477622254,18.28945049404907,22.318078182042626,36.0,177.156,14.749884287388339,-0.0,4.9839076714189385,13.065312589498577,-0.0,11.25752575677552,11.136430755426309,11.60604348779817
