,SVG BRB link,LCA BRB link,SKN ATG link
0,-4.934687410501423,43.97670570497888,24.585844145493645
1,-3.9346874105014233,43.97670570497888,24.585844145493645
2,-3.5346874105014248,43.97670570497888,10.499628020706538
3,-3.234687410501424,43.97670570497888,10.81862802070654
4,-3.0346874105014248,43.97670570497888,11.801628020706538
5,-3.234687410501424,43.97670570497888,11.40582802070654
6,-2.42189175537583,35.44539775221534,20.148473914212627
7,-2.0524851022868873,35.83090967037806,11.050188020706543
8,-2.0503914159324985,38.00879536223224,-5.010818006057513
9,-2.271523798824541,40.74806550095278,8.49026802070654
10,-2.4037844912888886,41.52027990357374,-24.585844145493645
11,-3.239806215660918,40.307757361446306,-24.585844145493645
12,-3.335773629102876,39.09349698995558,5.485188020706538
13,-2.2829236630472067,40.02563200986427,7.132188020706536
14,-1.5004498001823077,40.47820485158256,24.585844145493645
15,-1.5850173494015998,37.99706602389236,15.368353880722527
16,-2.4790458626399037,32.8430550910425,10.215728020706536
17,-3.762779739082548,43.97670570497888,9.45742802070654
18,-6.934687410501423,43.97670570497888,5.068428020706541
19,-7.534687410501425,43.97670570497888,3.842228020706539
20,-7.534687410501425,43.97670570497888,4.833828020706537
21,-6.634687410501423,43.97670570497888,24.585844145493645
22,-6.834687410501422,43.97670570497888,24.585844145493645
23,-5.434687410501423,43.97670570497888,24.585844145493645
24,-3.9346874105014233,43.97670570497888,9.485828020706542
25,-3.334687410501422,43.97670570497888,10.955228020706539
26,-2.734687410501424,43.97670570497888,11.155828020706537
27,-2.8346874105014237,43.97670570497888,11.176428020706538
28,-2.8346874105014237,43.97670570497888,10.76242802070654
29,-4.034687410501425,43.97670570497888,9.745228020706538
30,-4.39073629033849,43.97670570497888,8.426828020706537
31,-5.242326242816413,16.769976742526186,5.535828020706539
32,-6.073191144377832,16.559695073895867,2.744948020706534
33,-6.3943235272698775,16.855655315563347,-0.08825197929346729
34,-5.622551633176178,15.8747938921646,-24.585844145493645
35,0.9334184958123721,43.97670570497888,-24.585844145493645
36,-6.153842875538702,12.374097527926477,-24.585844145493645
37,-6.528949460738977,43.97670570497888,-24.585844145493645
38,-1.4578374444456337,43.97670570497888,-24.585844145493645
39,-3.26105536705259,36.62064298044449,0.5565280207065442
40,-9.30416410263611,14.199631555455948,1.463328020706541
41,-8.518828618919612,16.84914971872615,1.496228020706539
42,-10.007948517649089,3.4494323588116593,6.295992102984805
43,-10.007948517649089,9.51462448665459,-1.7031719792934652
44,-10.007948517649089,17.20119912171529,24.585844145493645
45,-9.234687410501424,26.47708250316711,24.585844145493645
46,-8.034687410501425,30.788818362965607,24.585844145493645
47,-6.634687410501423,38.18986296915522,4.912228020706539
48,-5.434687410501423,43.558833814518174,7.344228020706538
49,-4.134687410501423,43.97670570497888,8.865228020706539
50,-3.5346874105014248,42.37812710935672,9.035028020706541
51,-3.734687410501424,39.703288334094516,24.585844145493645
52,-3.9346874105014233,38.32362623512268,24.585844145493645
53,-4.534687410501425,33.08568454439677,24.585844145493645
54,-5.374741721431496,30.965543343867054,6.96842802070654
55,-5.929530587690815,41.60674650800226,3.935628020706538
56,-6.524373764880208,10.070031683759506,1.3060280207065347
57,-6.358301802897847,15.87953007456767,0.5406680207065406
58,-6.03131470174373,17.073639607118253,-0.49257197929345864
59,-6.52421897872947,43.97670570497888,-0.9646519792934569
60,-6.405025496041079,43.97670570497888,-0.4447519792934642
61,-10.007948517649089,20.538283651446793,-1.1281319792934568
62,-10.007948517649089,19.669764131926144,-24.585844145493645
63,-3.496941314099436,43.97670570497888,-24.585844145493645
64,-5.5879256997070765,43.97670570497888,-12.442866262776828
65,-9.002834050012618,43.97670570497888,1.90892802070654
66,3.52388315522459,43.97670570497888,-1.9277719792934604
67,-10.007948517649089,24.363657138227815,24.585844145493645
68,-10.007948517649089,28.737451307300404,24.585844145493645
69,-8.834687410501422,30.852965884618925,1.4054280207065375
70,-7.934687410501423,31.499509616574493,2.92722802070654
71,-6.134687410501423,43.97670570497888,5.705428020706538
72,-5.034687410501425,43.97670570497888,8.153228020706539
73,-3.734687410501424,43.97670570497888,9.868828020706538
74,-3.334687410501422,43.97670570497888,10.455628020706538
75,-3.234687410501424,43.97670570497888,10.876370554443021
76,-3.6346874105014226,43.97670570497888,22.85029185327958
77,-5.334687410501422,38.382950433066355,8.33702802070654
78,-6.44275258361751,31.426537650465814,5.59182802070654
79,-4.475963717358129,41.564748899074786,2.4985480207065365
80,-2.3490933847036377,26.064870247673703,1.252828020706545
81,-3.360758784112761,8.07975583407491,-0.9488119792934597
82,-10.007948517649089,9.98719721257709,-24.585844145493645
83,-10.007948517649089,43.97670570497888,-24.585844145493645
84,-10.007948517649089,6.6713183531028815,-2.891611979293465
85,-10.007948517649089,5.1471566112291,-1.4170719792934605
86,-10.007948517649089,19.315818723837626,-0.3446719792934587
87,-10.007948517649089,36.75644551045676,-0.657271979293462
88,-5.24814294342737,24.88067627387592,1.1935280207065375
89,-8.9268937920357,38.33651928436407,1.4047280207065356
90,-10.007948517649089,3.044609035102013,24.585844145493645
91,-10.007948517649089,8.362212824799776,-2.017171979293458
92,10.007948517649089,18.13809620625159,-0.15377197929346664
93,10.007948517649089,25.792597080485628,2.4278280207065386
94,-7.834687410501422,32.20433294028413,-24.585844145493645
95,-6.634687410501423,38.252965884618924,5.93322802070654
96,-5.334687410501422,43.97670570497888,13.017409393152892
97,-4.134687410501423,43.97670570497888,20.425114772499416
98,-3.6346874105014226,43.97670570497888,24.585844145493645
