,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Guadeloupe Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen,Montserrat Hydrogen
851,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,0.0,-1.4210854715202004e-14,3.552713678800501e-15,7.105427357601002e-15,-6.661338147750939e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.0,0.0,-5.684341886080802e-14,0.0,-1.4210854715202004e-14,-3.552713678800501e-15,-2.1316282072803006e-14,1.1102230246251565e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,3.552713678800501e-15,-7.105427357601002e-15,2.842170943040401e-14,-4.440892098500626e-16,0.0,3.552713678800501e-15,3.552713678800501e-14,1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,7.105427357601002e-15,0.0,-2.220446049250313e-16,0.0,-3.552713678800501e-15,7.105427357601002e-15,1.1102230246251565e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,3.552713678800501e-15,-4.973799150320701e-14,0.0,0.0,0.0,3.552713678800501e-15,7.105427357601002e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,-4.263256414560601e-14,-1.1546319456101628e-14,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,1.3322676295501878e-15,2.1316282072803006e-14,0.0,0.0,-1.4210854715202004e-14,-1.7763568394002505e-15,7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.0,0.0,-4.263256414560601e-14,-2.220446049250313e-16,-7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,1.7763568394002505e-15,0.0,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0
861,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,0.0,2.1316282072803006e-14,0.0,0.0,0.0,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.0,-7.105427357601002e-15,0.0,0.0,1.7763568394002505e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,-3.552713678800501e-14,0.0,0.0,-2.6645352591003757e-15,-7.105427357601002e-15,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,-3.552713678800501e-15,2.1316282072803006e-14,0.0,0.0,8.881784197001252e-16,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,-3.552713678800501e-15,0.0,0.0,-5.329070518200751e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,3.552713678800501e-15,0.0,0.0,0.0,-1.5543122344752192e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,0.0,-3.552713678800501e-15,-4.263256414560601e-14,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
869,0.0,-3.552713678800501e-15,2.1316282072803006e-14,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
870,-8.881784197001252e-16,-1.7763568394002505e-15,2.1316282072803006e-14,0.0,-1.4210854715202004e-14,4.440892098500626e-15,0.0,1.7763568394002505e-15,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.0,0.0,-7.105427357601002e-15,0.0,4.689582056016661e-13,-1.1324274851176597e-12,-2.1316282072803006e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0
872,-5.329070518200751e-15,0.0,2.1316282072803006e-14,0.0,1.4210854715202004e-14,4.440892098500626e-15,7.105427357601002e-15,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,3.552713678800501e-15,0.0,2.1316282072803006e-14,-2.220446049250313e-16,1.4210854715202004e-14,8.881784197001252e-16,7.105427357601002e-15,-4.440892098500626e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,-3.552713678800501e-15,0.0,2.842170943040401e-14,0.0,-1.4210854715202004e-14,3.552713678800501e-15,7.105427357601002e-15,4.884981308350689e-15,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,-1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,2.842170943040401e-14,-3.552713678800501e-15,7.105427357601002e-15,-2.220446049250313e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,-2.842170943040401e-14,3.552713678800501e-15,7.105427357601002e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.0,0.0,2.842170943040401e-14,2.220446049250313e-16,0.0,3.552713678800501e-15,7.105427357601002e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,-1.7763568394002505e-15,0.0,-4.263256414560601e-14,2.220446049250313e-16,-1.4210854715202004e-14,0.0,-8.242295734817162e-13,4.884981308350689e-15,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,-2.220446049250313e-16,-2.1316282072803006e-14,-3.552713678800501e-15,3.552713678800501e-15,-2.220446049250313e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
880,0.0,7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0,5.329070518200751e-15,7.105427357601002e-15,-2.220446049250313e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,7.105427357601002e-15,3.1086244689504383e-15,-1.3322676295501878e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
882,-1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,7.105427357601002e-15,8.881784197001252e-16,-8.881784197001252e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0,-2.1316282072803006e-14,0.0,2.220446049250313e-16,-1.4210854715202004e-14,0.0,0.0,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.774758283725532e-15,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
885,-1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0,0.0,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0
886,4.440892098500626e-16,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-2.1316282072803006e-14,-1.7763568394002505e-15,1.3322676295501878e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
887,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-2.1316282072803006e-14,2.753353101070388e-13,1.7763568394002505e-15,0.0,1.4210854715202004e-14,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
888,0.0,0.0,2.1316282072803006e-14,0.0,-1.4210854715202004e-14,4.440892098500626e-16,-2.1316282072803006e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
889,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,1.1102230246251565e-14,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
890,1.7763568394002505e-15,0.0,2.1316282072803006e-14,0.0,1.4210854715202004e-14,-2.6645352591003757e-15,-7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,-8.881784197001252e-16,-7.105427357601002e-15,2.1316282072803006e-14,0.0,0.0,8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.0,-7.105427357601002e-15,0.0,0.0,8.881784197001252e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.0,0.0,-7.105427357601002e-15,0.0,-7.105427357601002e-15,4.440892098500626e-15,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,-1.2212453270876722e-15,0.0,-7.105427357601002e-15,0.0,0.0,4.440892098500626e-15,0.0,2.6645352591003757e-15,-1.887379141862766e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,0.0,-2.5579538487363607e-13,-3.552713678800501e-14,0.0,-2.4868995751603507e-14,8.881784197001252e-16,7.105427357601002e-15,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,3.552713678800501e-15,0.0,0.0,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15,1.3322676295501878e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,2.220446049250313e-16,1.4210854715202004e-14,-3.552713678800501e-15,7.105427357601002e-15,-4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,-2.220446049250313e-16,-1.4210854715202004e-14,-7.105427357601002e-15,7.105427357601002e-15,-4.440892098500626e-16,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,-1.7763568394002505e-15,0.0,4.263256414560601e-14,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15,-4.440892098500626e-16,4.884981308350689e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,3.552713678800501e-15,0.0,-4.263256414560601e-14,0.0,1.4210854715202004e-14,-1.7763568394002505e-15,0.0,-4.440892098500626e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,1.4210854715202004e-14,-2.220446049250313e-16,-1.4210854715202004e-14,4.440892098500626e-15,0.0,-1.7763568394002505e-15,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.0,-1.8474111129762605e-13,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-16,-4.831690603168681e-13,-4.440892098500626e-16,-6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,1.7763568394002505e-15,7.105427357601002e-15,-1.4210854715202004e-14,0.0,-1.7763568394002505e-14,3.552713678800501e-15,7.105427357601002e-15,1.3322676295501878e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,-4.440892098500626e-16,-8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,2.220446049250313e-16,0.0,3.552713678800501e-15,0.0,1.3322676295501878e-15,0.0,0.0,6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0
907,0.0,2.1316282072803006e-14,2.1316282072803006e-14,2.220446049250313e-16,0.0,-4.440892098500626e-15,0.0,3.552713678800501e-15,0.0,0.0,7.771561172376096e-15,0.0,0.0,0.0,0.0,0.0,0.0
908,-8.881784197001252e-16,0.0,0.0,0.0,-1.4210854715202004e-14,8.881784197001252e-16,0.0,1.3322676295501878e-15,-4.440892098500626e-16,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,4.440892098500626e-15,0.0,1.1102230246251565e-15,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,1.7763568394002505e-15,0.0,0.0,0.0,-1.4210854715202004e-14,4.440892098500626e-15,1.3500311979441904e-13,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,-1.7763568394002505e-15,0.0,-5.329070518200751e-15,0.0,-1.4210854715202004e-14,-3.552713678800501e-15,-7.105427357601002e-15,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0
912,-8.881784197001252e-16,0.0,0.0,0.0,1.4210854715202004e-14,0.0,-7.105427357601002e-15,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,-8.881784197001252e-16,0.0,0.0,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0
914,8.881784197001252e-16,7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,-2.220446049250313e-16,7.105427357601002e-15,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0,-4.440892098500626e-15,9.769962616701378e-15,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
918,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-7.105427357601002e-15,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,1.7763568394002505e-15,-4.973799150320701e-14,-1.1013412404281553e-12,2.220446049250313e-16,2.842170943040401e-14,-2.6645352591003757e-15,7.105427357601002e-15,-2.220446049250313e-16,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,-5.329070518200751e-15,0.0,2.1316282072803006e-14,0.0,-7.105427357601002e-15,-2.6645352591003757e-15,7.105427357601002e-15,2.886579864025407e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,-1.7763568394002505e-15,0.0,2.1316282072803006e-14,2.220446049250313e-16,-2.842170943040401e-14,8.881784197001252e-16,7.105427357601002e-15,1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,0.0,0.0,-7.105427357601002e-15,0.0,-2.842170943040401e-14,-2.6645352591003757e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,0.0,0.0,2.1316282072803006e-14,0.0,2.842170943040401e-14,8.881784197001252e-16,7.105427357601002e-15,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.0,2.1316282072803006e-14,-2.220446049250313e-16,1.4210854715202004e-14,-2.6645352591003757e-15,7.105427357601002e-15,-2.220446049250313e-15,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,0.0,0.0,4.973799150320701e-14,2.220446049250313e-16,-4.263256414560601e-14,8.881784197001252e-16,-2.842170943040401e-14,1.7763568394002505e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,3.552713678800501e-15,-1.1368683772161603e-13,-2.842170943040401e-14,2.220446049250313e-16,-1.4210854715202004e-14,3.552713678800501e-15,-2.842170943040401e-14,3.552713678800501e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,-3.552713678800501e-15,1.4210854715202004e-14,-1.4210854715202004e-14,2.220446049250313e-16,-1.4210854715202004e-14,-3.552713678800501e-15,3.552713678800501e-15,-8.881784197001252e-16,-5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,7.105427357601002e-15,0.0,0.0,-1.509903313490213e-14,-2.220446049250313e-15,-2.1316282072803006e-14,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,-8.881784197001252e-16,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,-1.7763568394002505e-15,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
930,-1.7763568394002505e-15,2.1316282072803006e-14,4.263256414560601e-14,0.0,-1.4210854715202004e-14,0.0,9.237055564881302e-14,-4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,-1.7763568394002505e-14,-2.220446049250313e-16,-1.4210854715202004e-14,5.662137425588298e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0
932,0.0,0.0,2.842170943040401e-14,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
934,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,-1.4210854715202004e-14,-2.6645352591003757e-15,-7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,-1.7763568394002505e-15,0.0,-5.773159728050814e-15,0.0,0.0,3.552713678800501e-15,0.0,8.526512829121202e-14,-8.881784197001252e-16,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0
937,3.552713678800501e-15,7.105427357601002e-15,0.0,-2.220446049250313e-16,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,0.0
938,0.0,-7.105427357601002e-15,2.842170943040401e-14,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
939,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,0.0,-7.105427357601002e-15,1.4210854715202004e-14,0.0,1.4210854715202004e-14,8.881784197001252e-16,-7.105427357601002e-15,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,-1.6342482922482304e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,-3.552713678800501e-15,0.0,-1.5845103007450234e-12,0.0,-1.4210854715202004e-14,-1.1652900866465643e-12,7.105427357601002e-15,3.552713678800501e-15,-1.3322676295501878e-14,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
943,0.0,-9.947598300641403e-14,-1.4210854715202004e-14,0.0,1.4210854715202004e-14,-3.552713678800501e-15,7.105427357601002e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
944,-1.7763568394002505e-15,0.0,4.440892098500626e-16,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,-1.7763568394002505e-15,-6.217248937900877e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0
945,0.0,0.0,-4.263256414560601e-14,-2.220446049250313e-16,-2.842170943040401e-14,4.440892098500626e-15,7.105427357601002e-15,4.884981308350689e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,-3.552713678800501e-15,0.0,-4.263256414560601e-14,0.0,-2.842170943040401e-14,8.881784197001252e-16,7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,3.552713678800501e-15,-7.105427357601002e-15,4.973799150320701e-14,2.220446049250313e-16,0.0,8.881784197001252e-16,-2.1316282072803006e-14,3.1086244689504383e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,3.552713678800501e-15,7.105427357601002e-15,-2.842170943040401e-14,-2.220446049250313e-16,-2.842170943040401e-14,3.552713678800501e-15,7.105427357601002e-15,1.3322676295501878e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0.0,-7.105427357601002e-15,0.0,-2.220446049250313e-16,0.0,1.4210854715202004e-14,7.105427357601002e-15,4.884981308350689e-15,-4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,5.329070518200751e-15,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14,3.552713678800501e-15,0.0,1.887379141862766e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,-1.7763568394002505e-15,2.842170943040401e-14,1.4210854715202004e-14,-2.220446049250313e-16,-1.4210854715202004e-14,3.552713678800501e-15,0.0,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.0,-7.105427357601002e-15,1.4210854715202004e-14,2.220446049250313e-16,0.0,-3.552713678800501e-15,-4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2.220446049250313e-15,0.0,2.1316282072803006e-14,0.0,-2.842170943040401e-14,-3.552713678800501e-15,0.0,3.552713678800501e-15,-1.7763568394002505e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
954,-8.881784197001252e-16,0.0,-7.105427357601002e-15,0.0,0.0,3.552713678800501e-15,2.1316282072803006e-14,1.7763568394002505e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,1.7763568394002505e-15,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,-1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,1.1546319456101628e-14,0.0,0.0,0.0,0.0,0.0,0.0
957,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
958,0.0,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15,3.552713678800501e-15,2.1316282072803006e-14,1.1102230246251565e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0,1.4210854715202004e-14,7.105427357601002e-15,7.105427357601002e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,-1.7763568394002505e-15,-7.105427357601002e-15,0.0,0.0,1.4210854715202004e-14,-8.881784197001252e-16,-2.1316282072803006e-14,0.0,-1.7763568394002505e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0
961,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,-1.4210854715202004e-14,-2.6645352591003757e-15,-2.1316282072803006e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
962,-8.881784197001252e-16,0.0,-7.105427357601002e-15,2.220446049250313e-16,1.4210854715202004e-14,-3.9968028886505635e-15,-2.1316282072803006e-14,0.0,1.7763568394002505e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
963,-4.440892098500626e-16,7.105427357601002e-15,-6.323830348264892e-13,0.0,1.4210854715202004e-14,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,-3.056754849239951e-11,3.552713678800501e-15,-2.1316282072803006e-14,-5.551115123125783e-17,1.0720313525780512e-12,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
965,-1.7763568394002505e-15,0.0,1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,-2.913225216616411e-13,0.0,1.5543122344752192e-15,0.0,1.4210854715202004e-14,0.0,0.0,6.661338147750939e-15,0.0,2.220446049250313e-16,0.0
966,8.881784197001252e-16,-9.947598300641403e-14,0.0,0.0,-2.1316282072803006e-14,-2.220446049250313e-15,0.0,-3.58046925441613e-15,1.9984014443252818e-15,0.0,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-16,0.0,-2.220446049250313e-16,0.0
967,-8.881784197001252e-16,0.0,1.4210854715202004e-14,9.71445146547012e-17,0.0,0.0,7.105427357601002e-15,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,1.1102230246251565e-16,0.0,0.0,9.71445146547012e-17,0.0,3.552713678800501e-15,7.105427357601002e-15,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,1.1102230246251565e-16,0.0,-2.842170943040401e-14,9.71445146547012e-17,2.842170943040401e-14,3.552713678800501e-15,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,1.887379141862766e-15,7.105427357601002e-15,4.263256414560601e-14,9.71445146547012e-17,1.4210854715202004e-14,3.552713678800501e-15,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
