,ATG Storage,BRB Storage,DMA Storage,GLP Storage,GRD Storage,LCA Storage,MSR Storage,MTQ Storage,SKN Storage,SVG Storage
0,-0.0,248.5342329356724,-0.0,737.9117886704728,128.78309818700845,227.73198414388483,1.8899496699287002,342.97428257102257,30.690200000000004,57.144268577291825
1,-0.0,248.5342329356724,-0.0,595.7362862234329,125.81100148016631,227.73198414388483,1.5091303818894128,264.1484580867717,24.666400000000003,56.9822477618521
2,-0.0,248.5342329356724,-0.0,580.1912133404762,125.81100148016631,227.73198414388483,1.1576053632241479,264.1484580867717,18.886200000000002,53.68388430115099
3,-0.0,248.5342329356724,-0.0,566.1593739306043,128.01242942620217,223.11420846889882,0.8453354067151138,264.1484580867717,13.425,50.39779532317347
4,-0.0,124.3871164678362,-0.0,556.640767993817,128.01242942620217,219.97989873763714,0.5332614864126588,264.1484580867717,8.9468,50.39779532317347
5,-0.0,-0.0,-0.0,544.1846465782493,133.5352545040087,216.0230131564439,0.26091311535041983,264.1484580867717,4.0728,50.198477869712946
6,-0.0,-0.0,-0.0,531.2135319417865,136.12190990995018,216.0230131564439,-0.0,264.1484580867717,-0.0,50.198477869712946
7,-0.0,-0.0,-0.0,461.2811825365482,136.12190990995018,204.33897615209037,-0.0,283.9732895271777,1.5890770220707608,50.26105017723643
8,-0.0,19.33042615446241,-0.0,479.438411385892,142.35950619119555,202.80432150445145,0.45579609847632097,283.9732895271777,8.70138049714802,57.320453300330584
9,15.086077173727261,100.71895824569796,-0.0,479.438411385892,142.90072570450883,211.98319035681348,1.225593910492007,397.0395106473999,22.889331306986996,64.91306221468332
10,42.80977575740438,218.18853942844842,-0.0,583.522997908571,148.22332139952127,227.71876568711212,2.224749103263898,529.1039057411865,39.88254614815127,74.41794322997715
11,71.65339298789762,355.0869113067068,-0.0,698.1462940196036,149.73069890281698,244.73339853239187,3.3088397071168103,597.0871241861732,57.939565958104986,84.14234907928268
12,98.63190579853331,480.9604847357138,-0.0,815.121487050212,150.6971889057403,261.4248137258855,4.383634444074577,662.9424402729268,76.02488512431802,93.1530264493246
13,119.34911943753092,579.4200254370443,-0.0,932.154551588236,152.44986314833307,278.2822389200222,5.45675395791811,800.9204396916524,94.1117062217531,105.45439789408208
14,128.3551152580743,636.246339613693,-0.0,1108.1256810393204,157.31195635370796,293.262908125834,6.388935425201139,899.2588816665967,108.85077901910785,114.06440068086687
15,115.32528787292003,630.4115237359866,-0.0,1247.9211972827964,160.58883636045454,300.0,6.905267939094575,940.433064067801,116.15706966006557,119.63735303413905
16,66.94841946361386,630.4115237359866,-0.0,1280.0,161.815515471825,300.0,6.905267939094575,940.433064067801,116.15706966006557,120.0
17,34.295690262410986,630.4115237359866,-0.0,1214.941896510881,161.815515471825,300.0,6.905267939094575,921.0347874711994,116.15706966006557,120.0
18,34.295690262410986,461.08440726815047,-0.0,1113.8767876729319,161.815515471825,300.0,6.797503217136885,873.7366594447811,115.82684539768997,115.417334443008
19,34.295690262410986,385.0958873456658,-0.0,1007.9624277868479,161.815515471825,287.5095741490217,6.090650310489629,824.008831270278,105.27042113531435,110.55836009295197
20,34.295690262410986,219.24877087782957,-0.0,912.0892662237482,155.61706479542724,260.42449168948696,5.898335397333181,697.5888452902618,104.70559687293874,108.31397594234029
21,34.295690262410986,219.24877087782957,-0.0,826.2139197201749,149.46615339697735,248.59292170918894,5.217324371900325,660.6781835356171,95.68457261056314,106.98757463655838
22,34.295690262410986,219.24877087782957,-0.0,748.3327054319244,143.13609227430072,239.91982557683232,5.100459267427498,628.0809122289563,86.76074834818753,102.88565069006718
23,34.295690262410986,219.24877087782957,-0.0,687.6890066224544,137.9811767140436,233.67284206171666,4.5536826257505085,606.4802933102995,77.95906183115795,99.92886504688362
24,34.295690262410986,219.24877087782957,-0.0,644.3791404475611,136.95382535613442,233.67284206171666,4.5536826257505085,595.4361554356954,71.16506183115796,98.09443966227477
25,32.615690262410986,185.80267118968368,-0.0,610.4126575361255,136.95382535613442,231.38698471901066,4.206121839011958,588.0150224851842,65.84046183115795,96.19464901896423
26,30.985690262410984,156.1026711896837,-0.0,579.5424917804862,136.95382535613442,228.5839156969914,3.9166791039374678,579.0035040107822,60.71646183115795,94.19352742729244
27,27.525690262410983,123.80267118968368,-0.0,547.0517268633548,139.32948158229271,225.11140976117696,3.6049231406608433,567.425033296461,55.61306183115795,91.58888618038694
28,22.485690262410984,87.75267118968368,-0.0,509.19697952127365,139.32948158229271,225.11140976117696,3.291246021830487,550.3829579542167,55.61306183115795,88.6425708817157
29,12.525690262410977,42.75267118968368,-0.0,451.94073427546226,140.5395001016211,217.4782498101866,3.291246021830487,515.6036305201383,55.61306183115795,86.40951483412758
30,-0.0,-0.0,-0.0,380.60919622800975,140.5395001016211,191.65335550714136,3.291246021830487,466.9127104279277,55.61306183115795,81.19518701944494
31,-0.0,-0.0,-0.0,364.3169105800447,140.5395001016211,191.65335550714136,2.9925943258205185,472.734009529458,51.41680001252341,79.72704456282307
32,-0.0,13.191055178132359,-0.0,420.43085765986984,140.37281357273312,199.64417784227962,3.0041996486112175,535.7400597465182,53.19681216279305,82.5237749558865
33,6.236820772778003,78.28324041061967,-0.0,427.9764850332515,140.37281357273312,200.88859490621522,3.394715837823853,535.7400597465182,59.13197003818031,88.44486007847043
34,6.236820772778003,176.507765001954,-0.0,605.0470912873513,149.27451837419912,223.65239234172043,4.034629413829858,596.1795387338544,69.34813030739431,97.17822326251817
