,ATG H2 Tank,BRB H2 Tank,GLP H2 Tank,MTQ H2 Tank,LCA H2 Tank,SKN H2 Tank,SVG H2 Tank,MSR H2 Tank,GRD H2 Tank
0,-0.0,-0.0,-0.0,1036.6414746332186,-0.0,46.95699042557229,-0.0,-0.0,73.08208101563719
1,-0.0,-0.0,-0.0,1045.6540542186224,-0.0,46.98176984004489,-0.0,-0.0,73.38354421852038
2,-0.0,-0.0,-0.0,1054.666633804026,-0.0,47.006549254517495,-0.0,-0.0,73.68500742140358
3,-0.0,-0.0,-0.0,1063.6792133894298,-0.0,47.03132866899009,-0.0,-0.0,73.98647062428678
4,-0.0,-0.0,-0.0,1072.6917929748336,-0.0,47.05610808346269,-0.0,-0.0,74.28793382716998
5,-0.0,-0.0,-0.0,1081.7043725602373,-0.0,47.08088749793529,-0.0,-0.0,74.58939703005318
6,-0.0,-0.0,-0.0,1090.716952145641,-0.0,47.105666912407884,-0.0,-0.0,74.89086023293638
7,-0.0,-0.0,-0.0,1099.7295317310447,-0.0,47.13044632688048,-0.0,-0.0,75.19232343581957
8,-0.0,-0.0,-0.0,1108.7421113164485,-0.0,47.15522574135308,-0.0,-0.0,75.49378663870277
9,-0.0,-0.0,-0.0,1117.7546909018522,-0.0,47.18000515582568,-0.0,-0.0,75.79524984158597
10,-0.0,-0.0,-0.0,1126.767270487256,-0.0,47.20478457029828,-0.0,-0.0,76.09671304446917
11,-0.0,-0.0,-0.0,1135.7798500726597,-0.0,47.22956398477088,-0.0,-0.0,76.39817624735237
12,-0.0,-0.0,-0.0,1144.7924296580634,-0.0,47.254343399243474,-0.0,-0.0,76.69963945023557
13,-0.0,-0.0,-0.0,1153.805009243467,-0.0,47.27912281371607,-0.0,-0.0,77.00110265311876
14,-0.0,-0.0,-0.0,1162.8175888288708,-0.0,47.30390222818867,-0.0,-0.0,77.30256585600196
15,-0.0,-0.0,-0.0,1171.8301684142746,-0.0,47.328681642661266,-0.0,-0.0,77.60402905888516
16,-0.0,-0.0,-0.0,1180.8427479996783,-0.0,47.35346105713386,-0.0,-0.0,77.90549226176836
17,-0.0,-0.0,-0.0,1189.855327585082,-0.0,47.37824047160647,-0.0,-0.0,78.20695546465156
18,-0.0,-0.0,-0.0,1198.8679071704858,-0.0,47.403019886079065,-0.0,-0.0,78.50841866753476
19,-0.0,-0.0,-0.0,1207.8804867558895,-0.0,47.42779930055166,-0.0,-0.0,78.80988187041795
20,-0.0,-0.0,-0.0,1216.8930663412932,-0.0,47.45257871502426,-0.0,-0.0,79.11134507330115
21,-0.0,-0.0,-0.0,1225.905645926697,-0.0,47.47735812949686,-0.0,-0.0,79.41280827618435
22,-0.0,-0.0,-0.0,1234.9182255121007,-0.0,47.502137543969454,-0.0,-0.0,79.71427147906755
23,-0.0,-0.0,-0.0,1243.9308050975044,-0.0,47.52691695844205,-0.0,-0.0,80.01573468195075
24,-0.0,-0.0,-0.0,1252.9433846829081,-0.0,47.551696372914655,-0.0,-0.0,80.31719788483394
25,-0.0,-0.0,-0.0,1261.9559642683118,-0.0,47.57647578738725,-0.0,-0.0,80.61866108771714
26,-0.0,-0.0,-0.0,1270.9685438537156,-0.0,47.60125520185985,-0.0,-0.0,80.92012429060034
27,-0.0,-0.0,-0.0,1279.9811234391193,-0.0,47.62603461633245,-0.0,-0.0,81.22158749348354
28,-0.0,-0.0,-0.0,1288.993703024523,-0.0,47.650814030805044,-0.0,-0.0,81.52305069636674
29,-0.0,-0.0,-0.0,1298.0062826099268,-0.0,47.67559344527764,-0.0,-0.0,81.82451389924994
30,-0.0,-0.0,-0.0,1307.0188621953305,-0.0,47.70037285975024,-0.0,-0.0,82.12597710213313
31,-0.0,-0.0,-0.0,1316.0314417807342,-0.0,47.72515227422284,-0.0,-0.0,82.42744030501633
