,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
1,0.0,0.0,2.842170943040401e-14,-5.551115123125783e-17,0.0,0.0,7.105427357601002e-15,0.0,0.0
2,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2.842170943040401e-14,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
5,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
6,0.0,1.7763568394002505e-15,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15,0.0,-8.881784197001252e-16
7,0.0,-1.7763568394002505e-15,3.552713678800501e-14,0.0,0.0,0.0,7.105427357601002e-15,-2.220446049250313e-16,-1.3322676295501878e-15
8,0.0,-3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,3.552713678800501e-15,7.105427357601002e-15,8.881784197001252e-16,-8.881784197001252e-16
9,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15
10,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15
11,0.0,0.0,0.0,1.1102230246251565e-16,2.842170943040401e-14,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0
12,0.0,0.0,0.0,1.1102230246251565e-16,2.842170943040401e-14,-7.105427357601002e-15,0.0,-1.7763568394002505e-15,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0
15,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,8.881784197001252e-16
16,0.0,0.0,1.7763568394002505e-14,2.220446049250313e-16,0.0,2.6645352591003757e-15,7.105427357601002e-15,8.881784197001252e-16,1.7763568394002505e-15
17,0.0,0.0,2.842170943040401e-14,-6.938893903907228e-18,-7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,1.3322676295501878e-15
18,3.552713678800501e-15,0.0,2.842170943040401e-14,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,-1.1102230246251565e-16,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
22,0.0,0.0,2.842170943040401e-14,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
23,3.552713678800501e-15,0.0,1.4210854715202004e-14,-2.7755575615628914e-17,0.0,0.0,-1.4210854715202004e-14,0.0,0.0
24,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
26,0.0,0.0,1.4210854715202004e-14,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
27,0.0,3.552713678800501e-15,2.842170943040401e-14,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
28,0.0,7.105427357601002e-15,2.842170943040401e-14,-2.7755575615628914e-17,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,1.1102230246251565e-16,-2.842170943040401e-14,3.552713678800501e-15,0.0,-1.5543122344752192e-15,-1.1102230246251565e-15
31,1.7763568394002505e-15,0.0,-2.842170943040401e-14,-2.7755575615628914e-17,-2.1316282072803006e-14,2.6645352591003757e-15,0.0,-2.6645352591003757e-15,8.881784197001252e-16
32,-3.552713678800501e-15,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0,-3.552713678800501e-15,1.4210854715202004e-14,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0
34,0.0,7.105427357601002e-15,0.0,2.220446049250313e-16,2.842170943040401e-14,0.0,0.0,0.0,-3.552713678800501e-15
35,0.0,0.0,0.0,0.0,-2.842170943040401e-14,-7.105427357601002e-15,0.0,0.0,0.0
36,0.0,0.0,0.0,2.220446049250313e-16,-2.842170943040401e-14,0.0,0.0,0.0,-3.552713678800501e-15
37,-3.552713678800501e-15,-7.105427357601002e-15,2.842170943040401e-14,-2.220446049250313e-16,-2.842170943040401e-14,0.0,0.0,0.0,0.0
38,-3.552713678800501e-15,0.0,0.0,0.0,-2.842170943040401e-14,-3.552713678800501e-15,0.0,0.0,0.0
39,3.552713678800501e-15,3.1086244689504383e-15,1.7763568394002505e-14,0.0,1.0658141036401503e-14,1.7763568394002505e-15,1.0658141036401503e-14,0.0,-1.7763568394002505e-15
40,0.0,0.0,0.0,0.0,7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,-2.6645352591003757e-15,-8.881784197001252e-16
41,-3.552713678800501e-15,0.0,0.0,0.0,0.0,7.105427357601002e-15,-1.4210854715202004e-14,-1.7763568394002505e-15,0.0
42,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-7.105427357601002e-15,0.0,8.881784197001252e-16,0.0
47,0.0,7.105427357601002e-15,0.0,5.551115123125783e-17,0.0,0.0,0.0,8.881784197001252e-16,0.0
48,-3.552713678800501e-15,0.0,0.0,-5.551115123125783e-17,-1.4210854715202004e-14,0.0,0.0,0.0,0.0
49,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0
50,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,-1.7763568394002505e-15
51,0.0,0.0,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,7.105427357601002e-15,0.0,0.0,0.0
