,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,MSR wind,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind
6081,-0.0,52.18486795296458,0.6105685320125476,9.0,-0.0,1.9618998216322652,94.53469593971664,-0.0,1.35,1.0292910464685574,0.04996839437122105,119.44982421904817,15.0,13.23,7.797467333758129,403.32495341823073,10.0,6.6,10.9,-0.0,10.294664771736425,319.9733986837166,41.4,33.6243554864088,2.4033041611665404,83.45502369998417,1.8271809035745938,84.37312500000002,172.71,7.8,10.0,8.20032413154285,12.172714651421213,1.7652448683505446,8.0,20.286761576293074,16.02205878299725,5.981969861807543
6082,-0.0,61.689328439243354,0.5877435401616112,9.0,-0.0,1.7851520899536828,110.94806551856561,-0.0,1.35,1.2145284843729158,0.045512613677351,-0.0,15.0,13.23,6.660336680918402,480.4412304677401,10.0,6.6,11.700000000000001,-0.0,7.9597923492807405,373.7459665157555,41.4,33.6243554864088,1.7694657010786619,100.03170648970705,1.8271809035745938,-0.0,200.355,6.2250000000000005,10.0,8.20032413154285,14.6199155172182,1.3141267353276278,8.0,20.286761576293074,19.64390348873226,6.493796160144018
6083,-0.0,66.88988229022608,0.5420935564597386,9.0,-0.0,1.590729585107242,119.47039203066026,-0.0,1.35,1.314137295321486,0.04185250868709243,52.341301122930915,15.0,13.23,6.335442208678479,517.2932566683907,10.0,6.6,11.700000000000001,-0.0,8.065922913937817,402.4956562477367,41.4,-0.0,1.6374160218936868,107.89134057104118,1.8271809035745938,-0.0,213.75,6.6,10.0,8.20032413154285,15.801322831740883,1.0983745847514501,8.0,20.286761576293074,21.761761833611203,6.9416441711884325
6084,-0.0,67.78652950591277,0.4907373247951317,9.0,-0.0,1.5730548119393837,120.41731719867079,-0.0,1.35,1.3281174793142678,0.04232991372733529,-0.0,15.0,13.23,7.391349243458226,520.705481316599,10.0,6.6,12.1,-0.0,10.082403642422273,403.56045957114344,41.4,-0.0,2.007155123611616,108.17714544672606,1.8271809035745938,41.80604166666649,213.18,7.425000000000001,10.0,8.20032413154285,15.927902186868314,1.1964437441042581,8.0,20.286761576293074,22.283553020030656,7.389492182232848
6085,-0.0,64.46893480787206,0.4507935890559931,9.0,-0.0,1.6260791314429586,113.94666188393225,-0.0,1.35,1.2599640823494567,0.043921263702343144,-0.0,15.0,13.23,8.528479896297954,492.04279427164863,10.0,6.6,11.799999999999999,60.57600112306029,12.205014935563803,380.1347864561958,41.4,-0.0,2.4033041611665404,101.74653574381631,1.8271809035745938,72.13833333333335,198.92999999999998,8.025,10.0,8.20032413154285,14.99965358260049,1.353354399068751,8.0,20.286761576293074,21.270664246392897,7.645405331401085
6086,-0.0,56.48877458826063,0.41655610127958853,9.0,-0.0,1.6967782241143916,99.26932177976923,0.47158041760929265,1.35,1.0991919664324663,0.04583088386331458,119.44982421904817,15.0,13.23,9.66561054913768,427.21052595568943,10.0,6.6,11.799999999999999,105.36822453250693,14.964409616647792,329.556628594377,41.4,33.6243554864088,3.0371426212544193,88.17080414878464,1.8271809035745938,84.37312500000002,170.715,8.924999999999999,10.0,-0.0,13.037673578125322,1.6867895408682982,8.0,20.286761576293074,18.876563508703654,7.837340193277262
6087,-0.0,44.11504301178449,0.4393810931305249,9.0,33.0327083881726,1.9795745948001235,77.17440119285716,-0.0,1.35,0.8562862695578832,0.05235541957243535,70.48278275843275,15.0,13.23,11.371306528397273,329.6209010169297,10.0,6.6,11.6,-0.0,18.9973710736167,253.42319097079718,41.4,33.6243554864088,4.040720183060228,67.73575553731591,1.8271809035745938,84.37312500000002,129.105,10.275,10.0,8.20032413154285,10.041962173442803,2.1967491695029002,8.0,20.286761576293074,14.855702013353769,7.453470469524907
6088,-0.0,27.70639896471831,0.5477998044224727,9.0,33.0327083881726,2.4744682435001546,47.50407926186095,-0.0,1.35,0.5312469917257071,0.06508622032730826,-0.0,15.0,13.23,14.051685924376628,200.63880931465283,10.0,6.6,10.6,-0.0,23.9855076124993,152.26687524715965,41.4,33.6243554864088,5.202757359888006,40.72719478509501,1.8271809035745938,-0.0,74.955,11.625,10.0,8.20032413154285,6.075809046116654,2.7459364618786255,8.0,20.286761576293074,9.1773861611421,6.461807016497988
6089,-0.0,9.145801600004102,0.7189872433044954,9.0,33.0327083881726,3.128434850710909,14.519519242827933,0.47158041760929265,1.35,0.1677622079133812,0.08099972198700696,-0.0,15.0,13.23,16.732065320355986,58.690263949184164,10.0,6.6,9.700000000000001,105.36822453250693,26.851032858240366,42.592132936268435,41.4,-0.0,5.863005755812879,11.289292589552653,1.8271809035745938,84.37312500000002,17.384999999999998,12.375,10.0,8.20032413154285,1.7088212942203092,3.059757771807611,8.0,20.286761576293074,2.7624239281029737,5.40616527617901
6090,-0.0,-0.0,0.9358246658883909,9.0,-0.0,3.7824014579216643,-0.0,0.04490876625093909,1.35,-0.0,0.09691322316930064,-0.0,15.0,13.23,18.7626557718555,-0.0,10.0,6.6,11.000000000000002,105.36822453250693,27.593946810839903,-0.0,41.4,-0.0,5.968645499160859,-0.0,1.8271809035745938,84.37312500000002,-0.0,13.049999999999999,10.0,8.20032413154285,-0.0,3.059757771807611,8.0,20.286761576293074,-0.0,4.286545248567973
