,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5027,-0.0,1.529,35.27260219451487,125.58319020167502,1.1484557745189286,0.6733224553376382,-0.0,-0.0,60.0,143.77662727277115,-0.0,-0.0,-0.0,17.083371398768342,9.0,-0.0,157.31629945629544,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,164.27175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,34.145260663895044,0.7251077519055872
5028,-0.0,1.5246,35.27260219451487,32.81494289958009,1.1484557745189286,1.2897145987057819,0.12235947674249303,-0.0,60.0,-0.0,153.13883825576144,-0.0,-0.0,16.740493814613604,9.0,-0.0,121.74058245664115,-0.0,49.71618343307999,-0.0,25.07731576702421,18.63865408915046,50.321749999999994,115.35000000000001,-0.0,-0.0,5.6239525748704775,-0.0,-0.0,20.393198533001577,0.7251077519055872
5029,0.9795,1.5224,35.27260219451487,29.131723282671473,1.1484557745189286,1.6159196430794351,0.119256156624767,-0.0,60.0,132.59199629295708,-0.0,-0.0,-0.0,16.1757542642411,9.0,149.01629945629546,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,159.47175000000001,-0.0,-0.0,-0.0,13.052062130893477,-0.0,-0.0,19.293198533001576,0.7251077519055872
5030,-0.0,-0.0,35.27260219451487,122.56219020167504,1.1484557745189286,1.6851757997042023,-0.0,-0.0,60.0,129.88603718493755,32.78143382328808,-0.0,-0.0,15.711861062149397,9.0,111.84058245664112,-0.0,-0.0,49.71618343307999,-0.0,14.149206211001212,18.63865408915046,202.1291227244217,107.85,-0.0,-0.0,4.452530078946527,-0.0,27.092730584948523,-0.0,0.7251077519055872
5031,-0.0,-0.0,35.27260219451487,132.97790001348508,1.1484557745189286,1.3237790485157308,0.11814782814191786,-0.0,60.0,-0.0,109.13392332395154,-0.0,-0.0,15.530337635243948,9.0,147.74440901231844,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,225.72,107.85,-0.0,-0.0,4.323952574870477,-0.0,18.093198533001576,-0.0,0.7251077519055872
5032,-0.0,1.5092000000000003,35.27260219451487,26.243899359293223,1.1484557745189286,0.8262311145633492,0.11914532387623167,-0.0,60.0,-0.0,193.69219558384424,-0.0,-0.0,15.57067617455627,9.0,23.84292475387548,82.09765770276564,-0.0,49.71618343307999,-0.0,13.149206211001212,18.63865408915046,130.53,109.05,-0.0,9.177275830681872,2.8747863002116056,-0.0,-0.0,17.993198533001575,0.7251077519055872
5033,0.1635,1.4982000000000002,35.27260219451487,34.61944408945688,1.1484557745189286,0.31059052846724433,0.11936698953955163,-0.0,60.0,41.86960134256111,80.69647533348737,-0.0,-0.0,15.510168365587786,9.0,106.74058245664112,-0.0,-0.0,49.71618343307999,8.315199232969773,4.834006978031439,18.63865408915046,38.190000000000005,110.7,-0.0,-0.0,12.052062130893477,-0.0,-0.0,17.693198533001574,0.7251077519055872
5034,0.006,1.5026000000000002,35.27260219451487,0.6855335463258787,1.1484557745189286,0.009046326071861488,0.11870199238334243,-0.0,60.0,130.42722900654144,1.7169462836912206,-0.0,-0.0,15.126952242120728,9.0,123.14058245664114,-0.0,-0.0,49.71618343307999,68.7334430426025,-0.0,18.63865408915046,-0.0,90.42824999999999,-0.0,-0.0,25.04793786910653,-0.0,-0.0,34.55658596318725,0.7251077519055872
5035,-0.0,1.5378,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.11897907458717936,-0.0,60.0,128.9840508155977,-0.0,-0.0,-0.0,14.94542881521528,9.0,189.82705067719888,-0.0,-0.0,49.71618343307999,52.273485610697875,-0.0,18.63865408915046,-0.0,115.35000000000001,-0.0,-0.0,32.98957529929219,-0.0,-0.0,23.793198533001576,0.7251077519055872
5036,-0.0,1.595,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.11981032103244087,-0.0,60.0,127.90166717238988,-0.0,-0.0,-0.0,14.884921006246795,9.0,165.12158960401226,-0.0,-0.0,49.71618343307999,76.3334430426025,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,9.023952574870476,-0.0,-0.0,23.993198533001575,0.7251077519055872
