,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada
0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
2,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0
3,0.0,0.0,1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,0.0,1.4210854715202004e-14,0.0,0.0
4,3.552713678800501e-15,0.0,-7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0
5,3.552713678800501e-15,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0
6,3.552713678800501e-15,3.552713678800501e-15,1.0658141036401503e-14,0.0,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,0.0
7,0.0,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,-1.0658141036401503e-14,0.0,-7.105427357601002e-15,0.0,0.0
8,-3.552713678800501e-15,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,-1.0658141036401503e-14,0.0,7.105427357601002e-15,0.0,0.0
9,0.0,1.7763568394002505e-15,-1.4210854715202004e-14,-4.440892098500626e-16,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
10,0.0,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,-2.1316282072803006e-14,0.0,1.4210854715202004e-14,0.0,0.0
11,3.552713678800501e-15,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0
12,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,-4.440892098500626e-16,0.0,1.0658141036401503e-14,0.0,1.4210854715202004e-14,0.0,0.0
13,-3.552713678800501e-15,1.0658141036401503e-14,7.105427357601002e-15,-2.220446049250313e-16,-1.7763568394002505e-15,7.105427357601002e-15,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0
14,0.0,-3.552713678800501e-15,7.105427357601002e-15,0.0,1.7763568394002505e-15,1.4210854715202004e-14,0.0,1.4210854715202004e-14,3.552713678800501e-15,0.0
15,-3.552713678800501e-15,-1.0658141036401503e-14,-7.105427357601002e-15,0.0,1.7763568394002505e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0
